pair,feature_name,source_table,best_horizon,max_corr,h15,h30,h45,h60,h75,h90,h105
usdjpy,val2,cov_lag_audusd_usdjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,pair2_val,tri_agg_nzd_usd_jpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,pair2_val,tri_mom_nzd_usd_jpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,pair2_val,tri_align_nzd_usd_jpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,pair2_val,tri_reg_nzd_usd_jpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,pair2_val,tri_vol_nzd_usd_jpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_mean_180,reg_gbpjpy,h60,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,agg_mean_180,agg_gbpjpy,h60,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,sma_90,lag_eurjpy_90,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_mean_90,reg_eurjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,agg_mean_90,agg_eurjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,pair2_val,tri_agg_aud_usd_jpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,pair2_val,tri_vol_aud_usd_jpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,pair2_val,tri_align_aud_usd_jpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,pair2_val,tri_mom_aud_usd_jpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,val2,cov_reg_usdchf_usdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,val2,cov_agg_usdchf_usdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,agg_min_45,agg_usdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,reg_min_45,reg_usdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,agg_max_360,agg_usdjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,reg_max_360,reg_usdjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,sma_45,lag_eurjpy_45,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_reg_audjpy_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_agg_audjpy_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,agg_mean_45,agg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_mean_45,reg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_reg_eurcad_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_agg_eurcad_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val1,cov_reg_eurjpy_nzdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val1,cov_agg_eurjpy_nzdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val1,cov_reg_eurjpy_eurnzd,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val1,cov_agg_eurjpy_eurnzd,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val1,cov_reg_eurjpy_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val1,cov_agg_eurjpy_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_reg_cadjpy_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_agg_cadjpy_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val1,cov_agg_eurjpy_usdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val1,cov_reg_eurjpy_usdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,val2,cov_lag_usdchf_usdjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val1,cov_agg_eurjpy_eurusd,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val1,cov_reg_eurjpy_eurusd,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_reg_euraud_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_agg_euraud_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,agg_min_90,agg_usdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,reg_min_90,reg_usdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,val2,cov_agg_chfjpy_usdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,val2,cov_reg_chfjpy_usdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,agg_max_45,agg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_max_45,reg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,agg_max_90,agg_eurjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_max_90,reg_eurjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_agg_eurgbp_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_reg_eurgbp_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,sma_90,lag_gbpjpy_90,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_mean_90,reg_gbpjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,agg_mean_90,agg_gbpjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_reg_eurchf_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_agg_eurchf_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,val2,cov_agg_gbpusd_usdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,val2,cov_reg_gbpusd_usdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,high_lag_45,lag_eurjpy_45,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,high_lag_90,lag_eurjpy_90,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,agg_max_180,agg_eurjpy,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_max_180,reg_eurjpy,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_ci_upper_90,reg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_lag_audjpy_eurjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_ci_upper_180,reg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_first_90,reg_eurjpy,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_const_term_90,reg_eurjpy,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_ci_upper_45,reg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_first_45,reg_eurjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_const_term_45,reg_eurjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,close_lag_45,lag_eurjpy_45,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,close_lag_90,lag_eurjpy_90,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val1,cov_lag_eurjpy_nzdjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,open_lag_45,lag_eurjpy_45,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,open_lag_90,lag_eurjpy_90,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val1,cov_lag_eurjpy_eurnzd,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_lag_eurcad_eurjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val1,cov_lag_eurjpy_gbpjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_ci_upper_360,reg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,high_idx,eurjpy_idx,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_lag_cadjpy_eurjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_ci_upper_720,reg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_ci_upper_1440,reg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val1,cov_lag_eurjpy_usdjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,val2,cov_lag_chfjpy_usdjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_ci_upper_2880,reg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,open_idx,eurjpy_idx,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val1,cov_lag_eurjpy_eurusd,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,close_idx,eurjpy_idx,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_lag_euraud_eurjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,low_lag_45,lag_eurjpy_45,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,low_lag_90,lag_eurjpy_90,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
chfjpy,reg_first_720,reg_chfjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
chfjpy,reg_const_term_720,reg_chfjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_ci_lower_2880,reg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_ci_lower_1440,reg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,low_idx,eurjpy_idx,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_ci_lower_720,reg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_ci_lower_360,reg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_ci_lower_180,reg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_ci_lower_45,reg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_ci_lower_90,reg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_lag_eurgbp_eurjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,val2,cov_lag_gbpusd_usdjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,sma_45,lag_gbpjpy_45,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_mean_45,reg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,agg_mean_45,agg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_agg_audjpy_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_reg_audjpy_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val1,cov_reg_gbpjpy_nzdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val1,cov_agg_gbpjpy_nzdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_reg_gbpcad_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_agg_gbpcad_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_agg_gbpaud_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_reg_gbpaud_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_agg_cadjpy_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_reg_cadjpy_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_lag_eurchf_eurjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_first_180,reg_eurjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_const_term_180,reg_eurjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val1,cov_reg_gbpjpy_gbpnzd,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val1,cov_agg_gbpjpy_gbpnzd,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,reg_min_180,reg_usdjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,agg_min_180,agg_usdjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_max_90,reg_gbpjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,agg_max_90,agg_gbpjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val1,cov_agg_gbpjpy_usdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val1,cov_reg_gbpjpy_usdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,agg_max_45,agg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_max_45,reg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,pair2_val,tri_align_gbp_usd_jpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,pair2_val,tri_agg_gbp_usd_jpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,pair2_val,tri_mom_gbp_usd_jpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,pair2_val,tri_vol_gbp_usd_jpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_reg_eurjpy_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_agg_eurjpy_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_agg_eurgbp_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_reg_eurgbp_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
chfjpy,agg_max_1440,agg_chfjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
chfjpy,reg_max_1440,reg_chfjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,agg_min_45,agg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_min_45,reg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_max_180,reg_gbpjpy,h60,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,agg_max_180,agg_gbpjpy,h60,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,high_lag_90,lag_gbpjpy_90,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,high_lag_45,lag_gbpjpy_45,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_const_term_90,reg_gbpjpy,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_first_90,reg_gbpjpy,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_first_45,reg_gbpjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_const_term_45,reg_gbpjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,close_lag_45,lag_gbpjpy_45,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,close_lag_90,lag_gbpjpy_90,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,open_lag_90,lag_gbpjpy_90,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,open_lag_45,lag_gbpjpy_45,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_lag_audjpy_gbpjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_ci_upper_90,reg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val1,cov_lag_gbpjpy_nzdjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_ci_upper_45,reg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_lag_gbpcad_gbpjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_ci_upper_180,reg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_lag_gbpaud_gbpjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,high_idx,gbpjpy_idx,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_lag_cadjpy_gbpjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_ci_upper_360,reg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_ci_upper_720,reg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val1,cov_lag_gbpjpy_gbpnzd,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_ci_upper_1440,reg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_ci_upper_2880,reg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val1,cov_lag_gbpjpy_usdjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,low_lag_45,lag_gbpjpy_45,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,low_lag_90,lag_gbpjpy_90,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,open_idx,gbpjpy_idx,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,close_idx,gbpjpy_idx,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_ci_lower_2880,reg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_lag_eurjpy_gbpjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_ci_lower_1440,reg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_min_90,reg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,agg_min_90,agg_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_ci_lower_720,reg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,low_idx,gbpjpy_idx,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_ci_lower_360,reg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_ci_lower_180,reg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_ci_lower_45,reg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_ci_lower_90,reg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_lag_eurgbp_gbpjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,agg_max_360,agg_eurjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_max_360,reg_eurjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_const_term_180,reg_gbpjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_first_180,reg_gbpjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
chfjpy,reg_min_1440,reg_chfjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
chfjpy,agg_min_1440,agg_chfjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_reg_gbpchf_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_agg_gbpchf_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,reg_mean_360,reg_cadjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,agg_mean_360,agg_cadjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_min_45,reg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,agg_min_45,agg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,reg_mean_1440,reg_usdjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,agg_mean_1440,agg_usdjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,reg_first_360,reg_usdjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,reg_const_term_360,reg_usdjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
