pair,feature_name,source_table,best_horizon,max_corr,h15,h30,h45,h60,h75,h90,h105
eurchf,reg_mean_360,reg_eurchf,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
cadjpy,agg_sum_360,agg_cadjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
cadjpy,agg_mean_360,agg_cadjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
cadjpy,reg_mean_360,reg_cadjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
gbpjpy,val1,cov_reg_gbpjpy_gbpusd,h90,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
gbpjpy,val1,cov_agg_gbpjpy_gbpusd,h90,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurjpy,agg_min_720,agg_eurjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurjpy,reg_min_720,reg_eurjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
cadjpy,agg_mean_720,agg_cadjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
cadjpy,reg_mean_720,reg_cadjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
cadjpy,agg_sum_720,agg_cadjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
usdjpy,agg_min_180,agg_usdjpy,h90,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
usdjpy,reg_min_180,reg_usdjpy,h90,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,reg_mean_720,reg_eurchf,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,agg_mean_720,agg_eurchf,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
gbpjpy,val2,cov_agg_chfjpy_gbpjpy,h90,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
gbpjpy,val2,cov_reg_chfjpy_gbpjpy,h90,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
gbpjpy,val1,cov_lag_gbpjpy_gbpusd,h60,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
usdjpy,agg_sum_1440,agg_usdjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
usdjpy,agg_mean_1440,agg_usdjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
usdjpy,reg_mean_1440,reg_usdjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
gbpjpy,agg_min_360,agg_gbpjpy,h30,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
gbpjpy,reg_min_360,reg_gbpjpy,h30,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
chfjpy,reg_max_2880,reg_chfjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
chfjpy,agg_max_2880,agg_chfjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
usdjpy,reg_first_360,reg_usdjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
usdjpy,reg_const_term_360,reg_usdjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
gbpjpy,val2,cov_lag_chfjpy_gbpjpy,h60,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
gbpjpy,agg_mean_1440,agg_gbpjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
gbpjpy,reg_mean_1440,reg_gbpjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
gbpjpy,agg_sum_1440,agg_gbpjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,agg_mean_180,agg_eurchf,h45,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,reg_mean_180,reg_eurchf,h45,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
cadjpy,agg_sum_180,agg_cadjpy,h45,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
cadjpy,agg_mean_180,agg_cadjpy,h45,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
cadjpy,reg_mean_180,reg_cadjpy,h45,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
nzdchf,reg_mean_360,reg_nzdchf,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
nzdchf,agg_mean_360,agg_nzdchf,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
gbpjpy,reg_const_term_360,reg_gbpjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
gbpjpy,reg_first_360,reg_gbpjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
nzdchf,agg_mean_720,agg_nzdchf,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
nzdchf,reg_mean_720,reg_nzdchf,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,sma_90,lag_eurchf_90,h75,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
usdjpy,agg_min_360,agg_usdjpy,h45,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
usdjpy,reg_min_360,reg_usdjpy,h45,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,agg_mean_90,agg_eurchf,h75,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,reg_mean_90,reg_eurchf,h75,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val2,cov_agg_chfjpy_eurchf,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val2,cov_reg_chfjpy_eurchf,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val1,cov_reg_eurchf_gbpchf,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val1,cov_agg_eurchf_gbpchf,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
cadjpy,sma_90,lag_cadjpy_90,h75,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
cadjpy,agg_mean_90,agg_cadjpy,h75,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
cadjpy,reg_mean_90,reg_cadjpy,h75,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
cadjpy,agg_sum_90,agg_cadjpy,h75,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val2,cov_reg_cadchf_eurchf,h90,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val2,cov_agg_cadchf_eurchf,h90,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
gbpjpy,reg_max_720,reg_gbpjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
gbpjpy,agg_max_720,agg_gbpjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
usdjpy,reg_max_720,reg_usdjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
usdjpy,agg_max_720,agg_usdjpy,h15,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,sma_45,lag_eurchf_45,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,agg_mean_45,agg_eurchf,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,reg_mean_45,reg_eurchf,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val1,cov_reg_eurchf_eurnzd,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val1,cov_agg_eurchf_eurnzd,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val2,cov_reg_eurcad_eurchf,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val2,cov_agg_eurcad_eurchf,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val1,cov_reg_eurchf_eurusd,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val1,cov_agg_eurchf_eurusd,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val2,cov_agg_euraud_eurchf,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val2,cov_reg_euraud_eurchf,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val1,cov_agg_eurchf_eurjpy,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val1,cov_reg_eurchf_eurjpy,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val1,cov_agg_eurchf_nzdchf,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val1,cov_reg_eurchf_nzdchf,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val2,cov_agg_audchf_eurchf,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
eurchf,val2,cov_reg_audchf_eurchf,h105,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999
